Boudé-Adjou,-11.7714,43.2650,Comoros,KM,Grande Comore,,,
Niadoumbouéni,-11.4678,43.3767,Comoros,KM,Grande Comore,,,
Djoumbe,-11.7500,43.2667,Comoros,KM,Grande Comore,,,
Chamle,-11.4447,43.2669,Comoros,KM,Grande Comore,,,
Kangalinda,-11.5381,43.3886,Comoros,KM,Grande Comore,,,
Bibavou,-11.5725,43.2772,Comoros,KM,Grande Comore,,,
Ifoundihé,-11.5344,43.3767,Comoros,KM,Grande Comore,,,
Mnoungou,-11.5178,43.3739,Comoros,KM,Grande Comore,,,
Djivani,-11.8492,43.3575,Comoros,KM,Grande Comore,,,
Mbatsé,-11.4567,43.3917,Comoros,KM,Grande Comore,,,
Vouvouni,-11.7500,43.2433,Comoros,KM,Grande Comore,,,
Vounambadani,-11.6108,43.2622,Comoros,KM,Grande Comore,,,
Dzaheni,-11.5825,43.3625,Comoros,KM,Grande Comore,,,
Mdji Diakagnoa,-11.8789,43.4039,Comoros,KM,Grande Comore,,,
Ndzaouze,-11.4061,43.2669,Comoros,KM,Grande Comore,,,
Dima,-11.8864,43.4108,Comoros,KM,Grande Comore,,,
Nioumamilina,-11.4411,43.3967,Comoros,KM,Grande Comore,,,
Hantsindzi,-11.4292,43.4022,Comoros,KM,Grande Comore,,,
Mdjoua Hahia,-11.8556,43.3886,Comoros,KM,Grande Comore,,,
Bangoua,-11.8403,43.2781,Comoros,KM,Grande Comore,,,
