Khmilnyk,49.5500,27.9667,Ukraine,UA,Vinnyts’ka Oblast’,minor,27941,27941
Ternivka,48.5231,36.0826,Ukraine,UA,Dnipropetrovs’ka Oblast’,,27929,27929
Zolotonosha,49.6833,32.0333,Ukraine,UA,Cherkas’ka Oblast’,minor,27847,27847
Vyshhorod,50.5833,30.5000,Ukraine,UA,Kyyivs’ka Oblast’,minor,27825,27825
Bakhchysarai,44.7528,33.8608,Ukraine,UA,"Krym, Avtonomna Respublika",minor,27351,27351
Pereyaslav-Khmel’nyts’kyy,50.0650,31.4450,Ukraine,UA,Kyyivs’ka Oblast’,,27088,27088
Sofiyivs’ka Borshchahivka,50.4114,30.3692,Ukraine,UA,Kyyivs’ka Oblast’,,26571,26571
Malyn,50.7689,29.2700,Ukraine,UA,Zhytomyrs’ka Oblast’,,26204,26204
Perevalsk,48.4333,38.8167,Ukraine,UA,Luhans’ka Oblast’,minor,26132,26132
Yany Kapu,45.9675,33.8003,Ukraine,UA,"Krym, Avtonomna Respublika",minor,25769,25769
Haisyn,48.8094,29.3906,Ukraine,UA,Vinnyts’ka Oblast’,minor,25672,25672
Korostyshiv,50.3186,29.0592,Ukraine,UA,Zhytomyrs’ka Oblast’,,25445,25445
Vynohradiv,48.1397,23.0331,Ukraine,UA,Zakarpats’ka Oblast’,minor,25403,25403
Slavutych,51.5206,30.7569,Ukraine,UA,Kyyivs’ka Oblast’,,25030,25030
Saky,45.1336,33.5772,Ukraine,UA,"Krym, Avtonomna Respublika",minor,24885,24885
Kaniv,49.7447,31.4558,Ukraine,UA,Cherkas’ka Oblast’,,24532,24532
Zolochiv,49.8075,24.9031,Ukraine,UA,L’vivs’ka Oblast’,minor,24059,24059
Selydove,48.1500,37.3000,Ukraine,UA,Donets’ka Oblast’,,23793,23793
Brody,50.0781,25.1542,Ukraine,UA,L’vivs’ka Oblast’,,23752,23752
Berehove,48.2025,22.6375,Ukraine,UA,Zakarpats’ka Oblast’,minor,23732,23732
Koziatyn,49.7167,28.8333,Ukraine,UA,Vinnyts’ka Oblast’,minor,23610,23610
Vilnohirsk,48.4824,34.0189,Ukraine,UA,Dnipropetrovs’ka Oblast’,,23235,23235
Molodohvardiisk,48.3444,39.6583,Ukraine,UA,Luhans’ka Oblast’,,22937,22937
Znamianka,48.7136,32.6733,Ukraine,UA,Kirovohrads’ka Oblast’,minor,22936,22936
Ladyzhyn,48.6667,29.2167,Ukraine,UA,Vinnyts’ka Oblast’,,22682,22682
Nadvirna,48.6333,24.5833,Ukraine,UA,Ivano-Frankivs’ka Oblast’,minor,22447,22447
Lyman,48.9861,37.8111,Ukraine,UA,Donets’ka Oblast’,,22315,22315
Bilohorodka,50.4000,30.2167,Ukraine,UA,Kyyivs’ka Oblast’,,21367,21367
Sukhodilsk,48.3500,39.7167,Ukraine,UA,Luhans’ka Oblast’,,21324,21324
Sokal,50.4833,24.2833,Ukraine,UA,L’vivs’ka Oblast’,,20986,20986
Liubotyn,49.9489,35.9306,Ukraine,UA,Kharkivs’ka Oblast’,,20887,20887
Kremenets,50.1081,25.7275,Ukraine,UA,Ternopil’s’ka Oblast’,minor,20837,20837
Dolyna,48.9703,24.0108,Ukraine,UA,Ivano-Frankivs’ka Oblast’,minor,20691,20691
Henichesk,46.1769,34.7989,Ukraine,UA,Khersons’ka Oblast’,minor,19869,19869
Yahotyn,50.2569,31.7817,Ukraine,UA,Kyyivs’ka Oblast’,,19613,19613
Pidhorodne,48.5737,35.0966,Ukraine,UA,Dnipropetrovs’ka Oblast’,,19524,19524
Balta,47.9361,29.6225,Ukraine,UA,Odes’ka Oblast’,minor,19353,19353
Dolynska,48.1111,32.7648,Ukraine,UA,Kirovohrads’ka Oblast’,minor,19287,19287
Kalynivka,49.4472,28.5231,Ukraine,UA,Vinnyts’ka Oblast’,minor,18906,18906
Polohy,47.4796,36.2611,Ukraine,UA,Zaporiz’ka Oblast’,minor,18886,18886
Piatykhatky,48.4126,33.7034,Ukraine,UA,Dnipropetrovs’ka Oblast’,minor,18845,18845
Starobilsk,49.2667,38.9167,Ukraine,UA,Luhans’ka Oblast’,minor,18796,18796
Vovchansk,50.2881,36.9461,Ukraine,UA,Kharkivs’ka Oblast’,minor,18644,18644
Skadovsk,46.1167,32.9167,Ukraine,UA,Khersons’ka Oblast’,minor,18482,18482
Dniprorudne,47.3855,34.9879,Ukraine,UA,Zaporiz’ka Oblast’,,18468,18468
Svatove,49.4092,38.1619,Ukraine,UA,Luhans’ka Oblast’,minor,18417,18417
Amvrosiivka,47.7958,38.4801,Ukraine,UA,Donets’ka Oblast’,,18413,18413
Korsun-Shevchenkivskyi,49.4261,31.2806,Ukraine,UA,Cherkas’ka Oblast’,,18401,18401
Bolhrad,45.6855,28.6134,Ukraine,UA,Odes’ka Oblast’,minor,17400,17400
Svalyava,48.5472,22.9861,Ukraine,UA,Zakarpats’ka Oblast’,,17234,17234
Zvenyhorodka,49.0833,30.9667,Ukraine,UA,Cherkas’ka Oblast’,minor,17078,17078
Iziaslav,50.1167,26.8000,Ukraine,UA,Khmel’nyts’ka Oblast’,,16901,16901
Vatutine,49.0167,31.0667,Ukraine,UA,Cherkas’ka Oblast’,,16888,16888
Sudak,44.8514,34.9725,Ukraine,UA,"Krym, Avtonomna Respublika",,16756,16756
Horodok,49.1667,26.5667,Ukraine,UA,Khmel’nyts’ka Oblast’,,16516,16516
Berezan,50.3197,31.4700,Ukraine,UA,Kyyivs’ka Oblast’,,16506,16506
Bilohirsk,45.0544,34.6022,Ukraine,UA,"Krym, Avtonomna Respublika",minor,16428,16428
Verkhivtseve,48.4812,34.2488,Ukraine,UA,Dnipropetrovs’ka Oblast’,,16364,16364
Kotsyubyns’ke,50.4883,30.3331,Ukraine,UA,"Kyyiv, Misto",,16337,16337
Hostomel,50.5692,30.2653,Ukraine,UA,Kyyivs’ka Oblast’,,16190,16190
Bar,49.0781,27.6831,Ukraine,UA,Vinnyts’ka Oblast’,minor,16136,16136
Ukrainka,50.1500,30.7519,Ukraine,UA,Kyyivs’ka Oblast’,,16056,16056
Horodok,49.7822,23.6436,Ukraine,UA,L’vivs’ka Oblast’,,15993,15993
Skvyra,49.7333,29.6833,Ukraine,UA,Kyyivs’ka Oblast’,minor,15889,15889
Yuvileine,48.5531,39.1742,Ukraine,UA,Luhans’ka Oblast’,,15830,15830
Ovruch,51.3244,28.8081,Ukraine,UA,Zhytomyrs’ka Oblast’,,15795,15795
Putyvl,51.3347,33.8686,Ukraine,UA,Sums’ka Oblast’,,15778,15778
Vynnyky,49.8156,24.1297,Ukraine,UA,L’vivs’ka Oblast’,,15723,15723
Ostroh,50.3333,26.5167,Ukraine,UA,Rivnens’ka Oblast’,,15642,15642
Rakhiv,48.0500,24.2167,Ukraine,UA,Zakarpats’ka Oblast’,minor,15621,15621
Bohodukhiv,50.1608,35.5164,Ukraine,UA,Kharkivs’ka Oblast’,minor,15576,15576
Bilopillya,51.1532,34.3025,Ukraine,UA,Sums’ka Oblast’,,15215,15215
Tulchyn,48.6744,28.8497,Ukraine,UA,Vinnyts’ka Oblast’,minor,15051,15051
Vil’nyans’k,47.9445,35.4331,Ukraine,UA,Zaporiz’ka Oblast’,,15044,15044
Burshtyn,49.2600,24.6350,Ukraine,UA,Ivano-Frankivs’ka Oblast’,,15039,15039
Zmiiv,49.6878,36.3558,Ukraine,UA,Kharkivs’ka Oblast’,,14848,14848
Ochakiv,46.6186,31.5392,Ukraine,UA,Mykolayivs’ka Oblast’,minor,14705,14705
Hulyaypole,47.6644,36.2632,Ukraine,UA,Zaporiz’ka Oblast’,,14678,14678
Radomyshl,50.4947,29.2333,Ukraine,UA,Zhytomyrs’ka Oblast’,minor,14607,14607
Stanytsia Luhanska,48.6667,39.4667,Ukraine,UA,Luhans’ka Oblast’,,14543,14543
Orikhiv,47.5677,35.7849,Ukraine,UA,Zaporiz’ka Oblast’,,14479,14479
Hola Prystan,46.5167,32.5167,Ukraine,UA,Khersons’ka Oblast’,minor,14479,14479
Zolote,48.6833,38.5167,Ukraine,UA,Luhans’ka Oblast’,,14376,14376
Lebedyn,50.5831,34.4823,Ukraine,UA,Sums’ka Oblast’,,14301,14301
Kivertsi,50.8331,25.4614,Ukraine,UA,Volyns’ka Oblast’,,14195,14195
Nyzhnia Krynka,48.1144,38.1606,Ukraine,UA,Donets’ka Oblast’,,13927,13927
Zhashkiv,49.2500,30.1000,Ukraine,UA,Cherkas’ka Oblast’,,13853,13853
Zhovkva,50.0667,23.9667,Ukraine,UA,L’vivs’ka Oblast’,,13834,13834
Horodyshche,49.2925,31.4581,Ukraine,UA,Cherkas’ka Oblast’,minor,13799,13799
Apostolove,47.6595,33.7170,Ukraine,UA,Dnipropetrovs’ka Oblast’,minor,13792,13792
Talne,48.8863,30.7027,Ukraine,UA,Cherkas’ka Oblast’,,13558,13558
Kaharlyk,49.8522,30.8092,Ukraine,UA,Kyyivs’ka Oblast’,minor,13544,13544
Zelenodolsk,47.5631,33.6524,Ukraine,UA,Dnipropetrovs’ka Oblast’,,13349,13349
Nosivka,50.9300,31.5800,Ukraine,UA,Chernihivs’ka Oblast’,,13310,13310
Borodyanka,50.6439,29.9339,Ukraine,UA,Kyyivs’ka Oblast’,,13230,13230
Slobozhanske,48.5342,35.0749,Ukraine,UA,Dnipropetrovs’ka Oblast’,,13221,13221
Vasylivka,47.4344,35.2808,Ukraine,UA,Zaporiz’ka Oblast’,minor,13166,13166
Izium,49.2238,37.2915,Ukraine,UA,Kharkivs’ka Oblast’,minor,13108,13108
Yavoriv,49.9469,23.3931,Ukraine,UA,L’vivs’ka Oblast’,minor,13057,13057
Velykodolynske,46.3425,30.5653,Ukraine,UA,Odes’ka Oblast’,,13036,13036
Tetiiv,49.3708,29.6900,Ukraine,UA,Kyyivs’ka Oblast’,minor,13015,13015
