Raisin,14.6624,-60.9535,Martinique,MQ,,,,
Gaschette,14.6873,-60.9434,Martinique,MQ,,,,
Bois Désir,14.6888,-60.9643,Martinique,MQ,,,,
Voltaire,14.6808,-60.9572,Martinique,MQ,,,,
Beauséjour,14.6722,-60.9599,Martinique,MQ,,,,
Boutaud,14.6759,-60.9732,Martinique,MQ,,,,
Zabeth,14.6824,-60.9671,Martinique,MQ,,,,
Berthou,14.6619,-60.9618,Martinique,MQ,,,,
Là-Haut,14.6660,-60.9627,Martinique,MQ,,,,
Bois Rouge,14.6046,-60.9684,Martinique,MQ,,,,
